#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","REP Ballots Cast","DEM Ballots Cast","NON Ballots Cast","AI Ballots Cast","GRN Ballots Cast","LIB Ballots Cast","PF Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Provisional Votes","Provisional Overvotes","Provisional Undervotes","Provisional Invalid Votes","Vote by Mail Votes","Vote by Mail Overvotes","Vote by Mail Undervotes","Vote by Mail Invalid Votes"
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"House of Representatives of the United States District 1",16,"NON","ROB LYDON",2,"",53,0,19,0,50,0,17,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"House of Representatives of the United States District 1",16,"NON","AUDREY DENNEY",5,"",485,0,19,0,453,0,17,0,22,0,1,0,8,0,0,0,2,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"House of Representatives of the United States District 1",16,"NON","Rejected write-ins",0,"",1,0,19,0,1,0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"House of Representatives of the United States District 1",16,"NON","Unassigned write-ins",0,"",0,0,19,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"State Senate District 1",5,"NON","PAMELA DAWN SWARTZ",2,"",441,1,21,0,412,1,18,0,20,0,1,0,6,0,1,0,3,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"State Senate District 1",5,"NON","LINDA KELLEHER",1,"",72,1,21,0,66,1,18,0,4,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"State Senate District 1",5,"NON","BRIAN DAHLE",3,"",592,1,21,0,567,1,18,0,20,0,1,0,4,0,1,0,1,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"State Senate District 1",5,"NON","Rejected write-ins",0,"",1,1,21,0,1,1,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"State Senate District 1",5,"NON","Unassigned write-ins",0,"",0,1,21,0,0,1,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Assembly District 1",3,"NON","ELIZABETH L BETANCOURT",3,"",501,1,19,0,469,1,16,0,22,0,1,0,7,0,1,0,3,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Assembly District 1",3,"NON","PK ""PAUL"" DHANUKA",2,"",50,1,19,0,46,1,16,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Assembly District 1",3,"NON","MEGAN DAHLE",1,"",556,1,19,0,532,1,16,0,19,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Assembly District 1",3,"NON","Rejected write-ins",0,"",1,1,19,0,1,1,16,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Assembly District 1",3,"NON","Unassigned write-ins",0,"",0,1,19,0,0,1,16,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Proposition 13",7,"NON","YES",1,"",350,1,22,0,322,1,21,0,18,0,0,0,7,0,0,0,3,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Proposition 13",7,"NON","NO",2,"",755,1,22,0,721,1,21,0,27,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Measure J",17,"NON","BONDS - YES",1,"",474,0,32,0,442,0,28,0,20,0,3,0,9,0,0,0,3,0,1,0,0,0,0,0
"CP27",536,Reporting         ,1537,471,503,94,45,4,11,0,73.39,"Measure J",17,"NON","BONDS - NO",2,"",622,0,32,0,595,0,28,0,22,0,3,0,4,0,0,0,1,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","PHIL COLLINS",5,"",2,0,6,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","ROQUE ""ROCKY"" DE LA FUENTE",1,"",0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","CHARLES KRAUT",2,"",0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","J.R. MYERS",3,"",1,0,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","DON BLANKENSHIP",4,"",2,0,6,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","Rejected write-ins",0,"",15,0,6,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","Unassigned write-ins",0,"",0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JULIÁN CASTRO",5,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MICHAEL A. ELLINGER",13,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","ELIZABETH WARREN",12,"",40,0,1,0,38,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MARIANNE WILLIAMSON",8,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","ANDREW YANG",20,"",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","ROQUE ""ROCKY"" DE LA FUENTE III",10,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JOHN K. DELANEY",4,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","AMY KLOBUCHAR",9,"",9,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","BERNIE SANDERS",11,"",168,0,1,0,129,0,1,0,28,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JOE SESTAK",7,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","TOM STEYER",17,"",9,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","DEVAL PATRICK",6,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MICHAEL BENNET",3,"",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MICHAEL R. BLOOMBERG",16,"",43,0,1,0,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MOSIE BOYD",19,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","CORY BOOKER",1,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","PETE BUTTIGIEG",14,"",22,0,1,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JOSEPH R. BIDEN",18,"",70,0,1,0,65,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","TULSI GABBARD",2,"",3,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MARK STEWART GREENSTEIN",15,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","Rejected write-ins",0,"",2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",2,"DEM","Unassigned write-ins",0,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","DAVID ROLDE",3,"",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","HOWIE HAWKINS",2,"",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","DARIO HUNTER",4,"",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","DENNIS LAMBERT",1,"",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","SEDINAM MOYOWASIFZA-CURRY",5,"",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","Rejected write-ins",0,"",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","Unassigned write-ins",0,"",0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","KEN ARMSTRONG",7,"",1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","MAX ABRAMSON",3,"",1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","SAM ROBB",5,"",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","KIM RUFF",10,"",2,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","STEVEN A RICHEY",12,"",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","JACOB HORNBERGER",11,"",1,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","SOURAYA FAAS",6,"",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","KEENAN WALLACE DUNHAM",1,"",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","ADAM KOKESH",2,"",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","VERMIN SUPREME",9,"",1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","JO JORGENSEN",13,"",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","DAN BEHRMAN",8,"",1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","ERIK CHASE GERHARDT",4,"",1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","Rejected write-ins",0,"",2,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES:",11,"LIB","Unassigned write-ins",0,"",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","HOWIE HAWKINS",2,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","GLORIA LA RIVA",1,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","Rejected write-ins",0,"",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","Unassigned write-ins",0,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","ROBERT ARDINI",6,"",0,0,7,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","JOE WALSH",5,"",3,0,7,0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","BILL WELD",4,"",7,0,7,0,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","ROQUE ""ROCKY"" DE LA FUENTE",3,"",0,0,7,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","MATTHEW JOHN MATERN",7,"",1,0,7,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","ZOLTAN G. ISTVAN",2,"",0,0,7,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","DONALD J. TRUMP",1,"",318,0,7,0,302,0,6,0,12,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","Rejected write-ins",0,"",7,0,7,0,4,0,6,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","Unassigned write-ins",0,"",0,0,7,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"House of Representatives of the United States District 1",16,"NON","GREGORY EDWARD CHEADLE",3,"",4,1,13,0,3,1,10,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"House of Representatives of the United States District 1",16,"NON","DOUG LAMALFA",1,"",388,1,13,0,370,1,10,0,13,0,1,0,4,0,2,0,1,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"House of Representatives of the United States District 1",16,"NON","JOSEPH LETOURNEAU IV",4,"",7,1,13,0,7,1,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"House of Representatives of the United States District 1",16,"NON","ROB LYDON",2,"",43,1,13,0,33,1,10,0,6,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"House of Representatives of the United States District 1",16,"NON","AUDREY DENNEY",5,"",351,1,13,0,314,1,10,0,29,0,1,0,4,0,2,0,4,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"House of Representatives of the United States District 1",16,"NON","Rejected write-ins",0,"",2,1,13,0,2,1,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"House of Representatives of the United States District 1",16,"NON","Unassigned write-ins",0,"",0,1,13,0,0,1,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"State Senate District 1",5,"NON","PAMELA DAWN SWARTZ",2,"",327,2,21,0,294,2,16,0,27,0,2,0,2,0,2,0,4,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"State Senate District 1",5,"NON","LINDA KELLEHER",1,"",47,2,21,0,41,2,16,0,4,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"State Senate District 1",5,"NON","BRIAN DAHLE",3,"",412,2,21,0,387,2,16,0,17,0,2,0,7,0,2,0,1,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"State Senate District 1",5,"NON","Rejected write-ins",0,"",0,2,21,0,0,2,16,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"State Senate District 1",5,"NON","Unassigned write-ins",0,"",0,2,21,0,0,2,16,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Assembly District 1",3,"NON","ELIZABETH L BETANCOURT",3,"",364,1,15,0,323,1,11,0,32,0,2,0,5,0,1,0,4,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Assembly District 1",3,"NON","PK ""PAUL"" DHANUKA",2,"",40,1,15,0,37,1,11,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Assembly District 1",3,"NON","MEGAN DAHLE",1,"",387,1,15,0,366,1,11,0,15,0,2,0,5,0,1,0,1,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Assembly District 1",3,"NON","Rejected write-ins",0,"",2,1,15,0,2,1,11,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Assembly District 1",3,"NON","Unassigned write-ins",0,"",0,1,15,0,0,1,11,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Proposition 13",7,"NON","YES",1,"",269,1,26,0,240,1,24,0,24,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Proposition 13",7,"NON","NO",2,"",513,1,26,0,475,1,24,0,26,0,0,0,9,0,1,0,3,0,1,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Measure J",17,"NON","BONDS - YES",1,"",326,1,36,0,292,1,31,0,26,0,2,0,6,0,1,0,2,0,2,0,0,0,0,0
"CP28",537,Reporting         ,1125,343,369,52,26,4,13,2,71.91,"Measure J",17,"NON","BONDS - NO",2,"",446,1,36,0,416,1,31,0,22,0,2,0,6,0,1,0,2,0,2,0,0,0,0,0
"CP29",538,Reporting         ,1908,543,621,97,55,6,20,1,70.39,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","PHIL COLLINS",5,"",2,0,24,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP29",538,Reporting         ,1908,543,621,97,55,6,20,1,70.39,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","ROQUE ""ROCKY"" DE LA FUENTE",1,"",1,0,24,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP29",538,Reporting         ,1908,543,621,97,55,6,20,1,70.39,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","CHARLES KRAUT",2,"",2,0,24,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP29",538,Reporting         ,1908,543,621,97,55,6,20,1,70.39,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","J.R. MYERS",3,"",0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
